Time	RAW:MW2	RAW:PROMIDA	RAW:PROMIDB	RAW:IAC	RAW:CT	RAW:MPH	RAW:MAP	RAW:RPM	RAW:TPS	RAW:INT	RAW:O2	RAW:MALFFLG1	RAW:MALFFLG2	RAW:MALFFLG3	RAW:MWAF1	RAW:MCU1IO	RAW:MCU2IO	RAW:VOLT	RAW:BLM	RAW:O2_CNT	RAW:ADVANCE	RAW:EGRDC	RAW:MAT	RAW:BPWMSB	RAW:BPWLSB	SENSOR:PROMID	SENSOR:IAC	SENSOR:Coolant Temp	SENSOR:SPEED	SENSOR:MAP	SENSOR:RPM	SENSOR:TPS	SENSOR:INT	SENSOR:O2	SENSOR:Battery Voltage	SENSOR:BLM	SENSOR:rich / lean counter	SENSOR:ADVANCE	SENSOR:EGRDC	SENSOR:MAT	SENSOR:BPW	MW2:Vss Pulse Occured	MW2:ESC 43B Ready for second Pwr Enrich	MW2:DRP Occured	MW2:Factory Test Mode (3.9k Ohms	MW2:Diagnostic Mode (0 Ohms)	MW2:ALDL Mode (10k Ohms)	MW2:High BAT voltage	MW2:Old basttery Flag	MWAF1:Low RPM hysteresis Flag	MWAF1:BLM Enable Flag	MWAF1:Low Battery (IAC Inhibited)	MWAF1:Quasi-Asynch transition Flag	MWAF1:Asynchronous Pulse Flag	MWAF1:1st time C/L or slow rich/lean	MWAF1:Rich Flag	MWAF1:Closed Loop Flag	MCU1IO:IAC coil A	MCU1IO:IAC coil B	MCU1IO:IAC motor on	MCU1IO:Not Used	MCU1IO:Vaccum present	MCU1IO:A/C enabled	MCU1IO:Wastegate bypass	MCU1IO:Park/Neutral	MCU2IO:A/C clutch	MCU2IO:Coolant pullup selected	MCU2IO:TCC Locked	MCU2IO:COP2	MCU2IO:Not Used	MCU2IO:Power Steering active	MCU2IO:Not Used	MCU2IO:Not Used	MALFFLG1:24  VSS (Vehicle Speed Sensor)	MALFFLG1:23  IAT / MAT low (Air Temperature)	MALFFLG1:22  TPS low (Throttle Position Sensor)	MALFFLG1:21  TPS high (Throttle Position Sensor)	MALFFLG1:15  CT low (Coolant Temperature)	MALFFLG1:14  CT high (Coolant Temperature)	MALFFLG1:13  Oxygen sensor	MALFFLG1:12  Engine not running	MALFFLG2:42  EST (Electronic Spark Timing)	MALFFLG2:41  Not Used	MALFFLG2:35  IAC	MALFFLG2:34  MAP low (Manifold Air Pressure)	MALFFLG2:33  MAP high (Manifold Air Pressure)	MALFFLG2:32  EGR (Exhaust Gas Recirculation)	MALFFLG2:31  Wastegate high MAP (overboost)	MALFFLG2:25  MAT high (Air Temperature)	MALFFLG3:55  ADU error	MALFFLG3:54  Not Used	MALFFLG3:53  High BAT voltage	MALFFLG3:52  CAL Pack missing	MALFFLG3:51  PROM error	MALFFLG3:45  O2 rich (Oxygen sensor)	MALFFLG3:44  O2 lean (Oxygen sensor)	MALFFLG3:43  Knock ESC
825.8	37	13	44	53	176	30	236	99	120	128	215	0	0	0	193	37	26	139	149	33	54	0	137	2	192	3372	53	197.6	30	97.4	2475	44.6	128	0.950	13.9	149	33	18.98	0.0	114.5	704	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827.3	36	13	44	53	176	34	232	124	126	128	215	0	0	0	193	37	26	139	149	33	57	0	138	2	208	3372	53	197.6	34	96.0	3100	47.5	128	0.950	13.9	149	33	20.04	0.0	113.6	720	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
828.8	36	13	44	53	176	39	230	137	129	128	214	0	0	0	193	37	26	139	149	33	56	0	146	2	206	3372	53	197.6	39	95.2	3425	49.0	128	0.946	13.9	149	33	19.69	0.0	106.5	718	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
830.3	36	13	44	53	176	45	226	149	129	128	213	0	0	0	193	38	26	140	137	33	52	0	139	0	0	3372	53	197.6	45	93.7	3725	49.0	128	0.941	14.0	137	33	18.28	0.0	112.7	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
831.7	164	13	44	67	176	46	52	84	26	127	206	0	0	0	193	37	26	139	137	35	52	0	139	0	94	3372	67	197.6	46	29.5	2100	-0.7	127	0.911	13.9	137	35	18.28	0.0	112.7	94	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
833.2	164	13	44	53	176	45	46	81	26	107	198	0	0	0	193	37	26	139	137	35	52	0	139	0	86	3372	53	197.6	45	27.3	2025	-0.7	107	0.875	13.9	137	35	18.28	0.0	112.7	86	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
834.7	164	13	44	53	176	44	48	76	26	88	91	0	0	0	161	37	26	139	137	38	52	0	145	0	90	3372	53	197.6	44	28.1	1900	-0.7	88	0.402	13.9	137	38	18.28	0.0	107.3	90	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
836.1	164	13	44	53	176	42	50	76	26	103	182	0	0	0	193	37	26	141	137	39	51	0	137	0	92	3372	53	197.6	42	28.8	1900	-0.7	103	0.804	14.1	137	39	17.93	0.0	114.5	92	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
837.6	165	13	44	53	177	42	52	74	26	107	136	0	0	0	193	37	26	140	137	42	51	0	144	0	96	3372	53	198.9	42	29.5	1850	-0.7	107	0.601	14.0	137	42	17.93	0.0	108.2	96	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839.1	165	13	44	53	177	41	53	73	26	110	169	0	0	0	193	37	26	140	137	44	51	0	141	0	100	3372	53	198.9	41	29.9	1825	-0.7	110	0.747	14.0	137	44	17.93	0.0	110.9	100	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840.6	160	13	44	53	178	41	71	80	40	120	172	0	0	0	163	37	26	140	149	46	98	117	141	0	200	3372	53	200.3	41	36.6	2000	6.0	120	0.760	14.0	149	46	34.45	45.7	110.9	200	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
842.0	36	13	44	53	178	42	103	84	45	144	180	0	0	0	195	53	30	140	149	48	106	122	144	0	245	3372	53	200.3	42	48.4	2100	8.4	144	0.796	14.0	149	48	37.27	47.7	108.2	245	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843.5	37	13	44	53	178	43	118	79	46	132	173	0	0	0	195	53	30	140	149	50	106	128	136	0	238	3372	53	200.3	43	53.9	1975	8.9	132	0.765	14.0	149	50	37.27	50.0	115.4	238	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845.0	32	13	44	53	178	44	65	79	26	122	210	0	0	0	193	37	26	140	137	53	51	0	137	0	90	3372	53	200.3	44	34.3	1975	-0.7	122	0.928	14.0	137	53	17.93	0.0	114.5	90	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
846.4	164	13	44	53	178	43	49	76	26	103	187	0	0	0	193	37	26	139	137	54	51	0	143	0	94	3372	53	200.3	43	28.4	1900	-0.7	103	0.827	13.9	137	54	17.93	0.0	109.1	94	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
847.9	160	13	44	53	178	41	55	72	26	110	31	0	0	0	225	37	26	136	137	56	51	0	142	0	101	3372	53	200.3	41	30.6	1800	-0.7	110	0.137	13.6	137	56	17.93	0.0	110.0	101	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849.4	164	13	44	53	178	39	59	68	26	118	118	0	0	0	161	37	26	139	137	61	51	0	142	0	107	3372	53	200.3	39	32.1	1700	-0.7	118	0.522	13.9	137	61	17.93	0.0	110.0	107	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850.9	164	13	44	53	178	35	68	63	26	118	27	0	0	0	129	37	26	137	137	63	51	0	136	0	124	3372	53	200.3	35	35.4	1575	-0.7	118	0.119	13.7	137	63	17.93	0.0	115.4	124	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
852.3	160	13	44	53	178	31	75	56	26	119	71	0	0	0	161	37	26	139	137	66	51	0	139	0	137	3372	53	200.3	31	38.0	1400	-0.7	119	0.314	13.9	137	66	17.93	0.0	112.7	137	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
853.8	161	13	44	53	178	27	83	51	26	129	33	0	0	0	129	37	26	140	137	66	51	0	139	0	154	3372	53	200.3	27	41.0	1275	-0.7	129	0.146	14.0	137	66	17.93	0.0	112.7	154	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
855.3	160	13	44	53	178	23	94	46	26	125	117	0	0	0	224	37	26	137	137	70	51	0	138	0	170	3372	53	200.3	23	45.0	1150	-0.7	125	0.517	13.7	137	70	17.93	0.0	113.6	170	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
856.7	160	13	44	53	178	20	98	43	26	129	25	0	0	0	128	37	26	139	137	70	51	0	139	0	171	3372	53	200.3	20	46.5	1075	-0.7	129	0.111	13.9	137	70	17.93	0.0	112.7	171	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
858.2	160	13	44	53	178	16	103	42	26	133	79	0	0	0	224	37	26	137	137	75	51	0	141	0	163	3372	53	200.3	16	48.4	1050	-0.7	133	0.349	13.7	137	75	17.93	0.0	110.9	163	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
859.7	164	13	44	53	178	13	98	42	26	124	53	0	0	0	160	37	26	139	137	76	51	0	135	0	177	3372	53	200.3	13	46.5	1050	-0.7	124	0.234	13.9	137	76	17.93	0.0	116.3	177	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
861.2	160	13	44	53	178	10	104	41	26	131	37	0	0	0	128	37	26	138	137	77	51	0	138	0	180	3372	53	200.3	10	48.7	1025	-0.7	131	0.164	13.8	137	77	17.93	0.0	113.6	180	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
862.6	164	13	44	53	178	8	95	49	26	129	197	0	0	0	192	37	26	138	137	77	51	0	138	0	147	3372	53	200.3	8	45.4	1225	-0.7	129	0.871	13.8	137	77	17.93	0.0	113.6	147	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864.1	160	13	44	53	178	9	90	48	26	121	25	0	0	0	128	37	26	139	137	79	51	0	137	0	147	3372	53	200.3	9	43.6	1200	-0.7	121	0.111	13.9	137	79	17.93	0.0	114.5	147	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
865.6	165	13	44	53	178	9	90	49	26	123	59	0	0	0	224	37	26	141	137	81	51	0	137	0	144	3372	53	200.3	9	43.6	1225	-0.7	123	0.261	14.1	137	81	17.93	0.0	114.5	144	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867.1	160	13	44	53	178	9	88	49	26	125	22	0	0	0	128	37	26	141	137	83	51	0	137	0	148	3372	53	200.3	9	42.8	1225	-0.7	125	0.097	14.1	137	83	17.93	0.0	114.5	148	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868.5	164	13	44	53	178	9	89	49	26	127	176	0	0	0	192	37	26	140	137	85	51	0	137	0	153	3372	53	200.3	9	43.2	1225	-0.7	127	0.778	14.0	137	85	17.93	0.0	114.5	153	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870.0	160	13	44	53	178	9	90	48	26	125	170	0	0	0	192	37	26	140	137	87	51	0	138	0	149	3372	53	200.3	9	43.6	1200	-0.7	125	0.751	14.0	137	87	17.93	0.0	113.6	149	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871.5	164	13	44	53	178	8	90	48	26	117	29	0	0	0	128	37	26	141	137	88	51	0	133	0	149	3372	53	200.3	8	43.6	1200	-0.7	117	0.128	14.1	137	88	17.93	0.0	118.1	149	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872.9	164	13	44	53	178	9	88	48	26	121	39	0	0	0	128	37	26	140	137	91	51	0	137	0	151	3372	53	200.3	9	42.8	1200	-0.7	121	0.172	14.0	137	91	17.93	0.0	114.5	151	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
874.4	160	13	44	53	178	9	93	49	26	126	114	0	0	0	192	37	26	138	137	93	51	0	136	0	154	3372	53	200.3	9	44.7	1225	-0.7	126	0.504	13.8	137	93	17.93	0.0	115.4	154	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875.9	160	13	44	53	178	8	93	47	26	117	80	0	0	0	224	37	26	139	137	95	51	0	136	0	160	3372	53	200.3	8	44.7	1175	-0.7	117	0.354	13.9	137	95	17.93	0.0	115.4	160	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
877.4	164	13	44	53	178	7	98	43	26	120	18	0	0	0	128	37	26	138	137	96	51	0	139	0	173	3372	53	200.3	7	46.5	1075	-0.7	120	0.080	13.8	137	96	17.93	0.0	112.7	173	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878.8	160	13	44	53	178	6	101	41	26	130	34	0	0	0	224	37	26	138	137	99	51	0	138	0	181	3372	53	200.3	6	47.6	1025	-0.7	130	0.150	13.8	137	99	17.93	0.0	113.6	181	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880.3	160	13	44	53	178	4	108	40	26	130	82	0	0	0	224	37	26	136	137	103	51	0	138	0	190	3372	53	200.3	4	50.2	1000	-0.7	130	0.362	13.6	137	103	17.93	0.0	113.6	190	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881.8	160	13	44	53	178	0	108	40	26	130	164	0	0	0	192	37	26	136	137	105	51	0	138	0	176	3372	53	200.3	0	50.2	1000	-0.7	130	0.725	13.6	137	105	17.93	0.0	113.6	176	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883.2	160	13	44	53	178	2	110	39	26	124	16	0	0	0	130	37	26	139	137	106	51	0	138	0	181	3372	53	200.3	2	50.9	975	-0.7	124	0.071	13.9	137	106	17.93	0.0	113.6	181	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884.7	160	13	44	53	178	2	110	39	26	129	21	0	0	0	130	37	26	136	137	108	51	0	138	0	188	3372	53	200.3	2	50.9	975	-0.7	129	0.093	13.6	137	108	17.93	0.0	113.6	188	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886.2	164	13	44	53	178	3	109	40	26	134	163	0	0	0	226	37	26	137	137	115	51	0	138	0	186	3372	53	200.3	3	50.6	1000	-0.7	134	0.720	13.7	137	115	17.93	0.0	113.6	186	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887.7	160	13	44	53	178	4	110	39	26	128	32	0	0	0	162	39	26	136	137	116	51	0	135	0	188	3372	53	200.3	4	50.9	975	-0.7	128	0.141	13.6	137	116	17.93	0.0	116.3	188	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889.1	164	13	44	54	178	3	108	39	26	134	121	0	0	0	226	39	26	136	137	122	51	0	135	0	190	3372	54	200.3	3	50.2	975	-0.7	134	0.535	13.6	137	122	17.93	0.0	116.3	190	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890.6	160	13	44	54	178	2	107	40	26	135	157	0	0	0	194	39	26	136	137	124	51	0	135	0	190	3372	54	200.3	2	49.8	1000	-0.7	135	0.694	13.6	137	124	17.93	0.0	116.3	190	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892.1	160	13	44	54	178	0	107	40	26	134	182	0	0	0	192	39	26	138	137	126	51	0	135	0	188	3372	54	200.3	0	49.8	1000	-0.7	134	0.804	13.8	137	126	17.93	0.0	116.3	188	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893.5	160	13	44	54	178	0	107	41	26	134	151	0	0	0	224	37	26	140	137	127	51	0	135	0	179	3372	54	200.3	0	49.8	1025	-0.7	134	0.667	14.0	137	127	17.93	0.0	116.3	179	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895.0	160	13	44	53	178	2	107	39	26	130	27	0	0	0	128	37	26	140	137	128	51	0	133	0	178	3372	53	200.3	2	49.8	975	-0.7	130	0.119	14.0	137	128	17.93	0.0	118.1	178	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896.5	164	13	44	53	178	4	104	41	27	132	171	0	0	0	192	37	26	139	137	129	51	0	135	0	173	3372	53	200.3	4	48.7	1025	-0.3	132	0.756	13.9	137	129	17.93	0.0	116.3	173	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
897.9	160	13	44	53	178	4	105	40	27	126	18	0	0	0	128	37	26	138	137	130	51	0	135	0	171	3372	53	200.3	4	49.1	1000	-0.3	126	0.080	13.8	137	130	17.93	0.0	116.3	171	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899.4	160	13	44	53	178	5	99	42	26	127	182	0	0	0	160	37	26	137	137	132	51	0	132	0	176	3372	53	200.3	5	46.9	1050	-0.7	127	0.804	13.7	137	132	17.93	0.0	119.0	176	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900.9	160	13	44	53	178	6	100	43	26	129	161	0	0	0	192	37	26	138	137	134	51	0	132	0	175	3372	53	200.3	6	47.3	1075	-0.7	129	0.712	13.8	137	134	17.93	0.0	119.0	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902.4	160	13	44	53	178	5	106	40	26	129	16	0	0	0	130	37	26	138	137	134	51	0	132	0	184	3372	53	200.3	5	49.5	1000	-0.7	129	0.071	13.8	137	134	17.93	0.0	119.0	184	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
903.8	160	13	44	53	178	3	106	40	26	138	166	0	0	0	224	37	26	138	137	135	51	0	135	0	184	3372	53	200.3	3	49.5	1000	-0.7	138	0.734	13.8	137	135	17.93	0.0	116.3	184	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905.3	160	13	44	53	178	0	103	43	26	135	195	0	0	0	192	37	26	135	137	138	50	0	132	0	189	3372	53	200.3	0	48.4	1075	-0.7	135	0.862	13.5	137	138	17.58	0.0	119.0	189	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
906.8	160	13	44	53	179	2	109	39	26	133	152	0	0	0	162	37	26	135	137	142	50	0	132	0	183	3372	53	201.7	2	50.6	975	-0.7	133	0.672	13.5	137	142	17.58	0.0	119.0	183	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908.3	160	13	44	53	179	2	110	39	26	133	21	0	0	0	162	39	26	136	137	144	50	0	132	0	185	3372	53	201.7	2	50.9	975	-0.7	133	0.093	13.6	137	144	17.58	0.0	119.0	185	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
